Type,ID,Title,S1,S2,S3,S4,S5,S6,S7,S8,Sentence
P0752,789,爆火的减肥针：花6千瘦33斤，身体垮了,,,,,,,,,身为“胖子”，所感受到的恶意在使用替尔泊肽减肥之前，28岁的小齐用过很多减肥手段
P0280,790,医生点名:这种“富贵包”很危险 怎样能缓解?,,,,,,,,,什么样的富贵包更危险 很多人认为，只有胖人才会长“富贵包”，其实，并不是胖导致的
P0088,791,一个让你容易变胖、代谢变差的习惯，很多人天天都在做,,,,,,,,,它会让我们身体里各种打工小人变得消极怠工，脂肪生成更容易，但消耗却变得更难，让变胖这件事越演愈烈
P0410,792,"女神?:刘亦菲发福,杨幂脸垮,林志玲僵硬,娄艺潇科技",,,,,,,,,不过49岁的志玲姐姐，也难逃肿脸魔咒，她的颜值近两年也下滑明显
P0890,793,肥肉长在哪里最危险？50岁后脂肪长在这个部位或更易老年痴呆！,,,,,,,,,肥肉长在哪里最危险
P0441,794,对比41岁贾玲和沈腾老婆后，才发现压力胖和幸福肥的差距一目了然,,,,,,,,,银 盘小脸，长相甜美，如今这状态跟以前简直“胖如两人”，幸福肥爆表了
P0883,795,《老情歌》吕方暴肥模样曝光 「胖到看不见脖子」身材大走钟,,,,,,,,,吕方婚后似乎不忌口，眼见幸福肥的他，身形逐渐朝横向发展
P0422,796,孕婦產檢因「體重超標」心碎 污名化影響女性參與醫療,,,,,,,,,产科医生卡尔韦领导了一项新计划，旨在消除医学界对体型较大女性的「让人不安的」偏见，曾有患者因被告知「太胖」而无法进行常规产科手术，这让她意识到医疗系统中存在严重问题
P0557,797,日本贵族胖哥减肥逆袭成最帅校草，人生刚开挂却意外被捕！,,,,,,,,,曾经网络上流传过一段话，“永远不要嘲笑一个胖子，因为每个胖子都是潜力股，当一个胖子瘦下来的时候，你才会发现他有多美（多帅）
P0028,798,44岁女星回应“胖若两人”：焦虑症吃药导致,,,,,,,,,对此，于娜在接受提问时，言语间非常显温柔和憨厚，提到自己发胖到让观众认不出时，还有点羞涩和不好意思：之前因为从抑郁症转到焦虑症，长期吃药带来了一些副作用，导致变胖，现在正在中医调理阶段，再加上正在运动，很快会瘦下来，请朋友们都放心
P0441,799,对比41岁贾玲和沈腾老婆后，才发现压力胖和幸福肥的差距一目了然,,,,,,,,,多重压力下，贾 玲焦虑的只能靠吃东西缓解，结果就越来越胖
P0341,800,周華健身材變化引熱議 曬「腹肌」幽默回應,,,,,,,,,周华健因身材发胖，登上微博热搜，引发许多网民热议
P0987,801,贝克汉姆妻子分享子女们大合影 女儿小七显发福,,,,,,,,,值得一提的是，前段时间的家庭大合影中，12岁的小七又高又瘦，而在与哥哥嫂子们的合影中，她看起来仍有些肥胖
P0239,802,关晓彤最新状态惹争议:发福脸肿 年龄感尽显,,,,,,,,,关晓彤在圈内是出了名的爱喝，总能被狗仔偶遇醉酒，陪同的还有同 样脸肿的鹿晗
P0206,803,【健康知识】这些关于身体健康的常识，一定有人不知道！（建议收藏）,,,,,,,,,这也就是晚上睡觉开灯，可能会变胖的原因 总结： 黑暗，是好好睡一觉最基础的保障
P0043,804,62岁千百惠去世原因曝光，患病后发胖到150斤，知三当三晚年凄凉,,,,,,,,,6月22日，千百惠还出现在周冰倩的演唱会上，当时她演唱了代表作《走过咖啡屋》，此时的她比之前还要胖，状态也不是特别好，没想到短短两个月，她就离开了
P0059,805,"BMI:肥胖的伪标准,难道我们被骗了100多年吗?",,,,,,,,,BMI高于35表明一个人“严重肥胖”，高于40则属于“肥胖症”或“病态肥胖”
P0932,806,"英国最胖的人:体重890斤创世界纪录,成功减重‘三个贾玲’!被美国女子求爱追到英国…",,,,,,,,,当时的他还没有发福，是一个身形消瘦、相貌清秀的年轻小伙子
P0126,807,中国人真的，越来越胖了,,,,,,,,,全国最胖地区和最瘦地区的孩子，体重都在上涨
P0986,808,賈玲被質疑「復胖」 現身活動被「搶拍」,,,,,,,,,但仍获得不少网友称赞「有点肉更可爱」
P0104,809,上体重秤吧!科学告诉你 每天称重一次 最容易减肥,,,,,,,,,、毕竟，一个冬天囤积下来的肥肉，特别是一个春节囤积下来的脂肪，也不是一天就能减掉的
P0414,810,她是“三级艳后”，拒绝成龙，61岁胖到220斤，依旧美到勾人心魄,,,,,,,,,"如今,61岁的她身材发福,体重高达220斤,但令人惊讶的是,她依旧散发着令人心醉的美 丽,仿佛时间在她身上留下的只是一抹妩媚"
P0858,811,罗嘉良无锡商演太掉价 穿增高鞋 发福明显老太多,,,,,,,,,从这个角度看上去罗嘉良的双下巴十分明显，低头看手机时下巴的赘肉和脖子连在一起，显得颇为臃肿
P0303,812,发胖真有“分界线” 从这个年龄开始代谢急转直下,,,,,,,,,随着年纪的增长，人体内的激素也会发生变化，同样会导致人更容易变胖
P0938,813,范曾陷入家族内斗！带娇妻去法国看展拒见女儿，徐萌疑似怀孕上位,,,,,,,,,当天徐萌身穿宽松大裙摆衣服，身材发福明显，素颜出镜面部浮肿，腹部微微隆 起，整个人看起来比之前大了一圈，和之前的青春靓丽对比起来，差距不是一点半 点
P0888,814,肚子越大，脑子越小？肚子大可能“藏”着这些风险,,,,,,,,,⑤ 当男性腰围大于90厘米，女性腰围大于85厘米时，便可诊断为腹型肥胖
P0206,815,【健康知识】这些关于身体健康的常识，一定有人不知道！（建议收藏）,,,,,,,,,而且睡不好的时候更容易长胖!由于褪黑素下降，缺乏睡眠，会导致瘦素分泌下降，饥饿素分泌上升，饥饿感和食欲都显著上升，从而导致肥胖
P0987,816,贝克汉姆妻子分享子女们大合影 女儿小七显发福,,,,,,,,,至于是不是别人太瘦，显 得她略胖，不得而知
P0005,817,4成過年變胖均增1.7公斤 營養師：冬天瘦身黃金時期,,,,,,,,,根据卫生福利部国民健康署2022年「国人春节期间体重控制电话访问调查」，有39%民众年后变胖，平均增加1.7公斤
P0354,818,困住东亚女性的羞耻感 她们讲成脱口秀段子,,,,,,,,,”哪怕跟我一样比较胖的女生，她可能也会想“我瘦了什么样的裙子都可以穿”，但是我感觉自己瘦不瘦，跟那个产品有没有做好，完全是两回事情
P0146,819,中年發福不是福 腰圍超標是警訊,,,,,,,,,"体重过重除了外观不佳之外,也会影响健康状态,特别是腰围大小与健康的关联已经得到了许多研究的证实"
P0862,820,美国女子为活命狂减400磅，她穿上泳衣亮相后，网友惊呆了...,,,,,,,,,又正是因为这样的体重，她在校园里时常成为被霸凌的对象，经常被骂“胖子”，也没有朋友
P0487,821,惊了！最新数据：全澳超4成上班族体重超标！上班没时间管理自己的身材？一套动作10分钟，相当于跑步3000米，健身房1小时,,,,,,,,,久坐办公室真的胖了不少，尤其是肚子，就每天下班抽空练10分钟，拉把椅子就开练，非常方便
P0468,822,张凌赫撞脸这些「天王级男神」！ 自曝曾因太胖遭女生嫌弃,,,,,,,,,不过他对于自己的外貌相当严苛，「我一直没有觉得我自己特别帅，每次看完我 的作品只会觉得自己太胖、脸有疲态等」，他更自曝曾经胖到超过100公斤，「其实我在上学的时候比较胖」， 后来因为被喜欢的女生嫌胖，让他下定决心减肥
P0871,823,【美女】对不起！男人眼中的微胖，长这样,,,,,,,,,那些总是对自己 身材不自信的女生 肉感身材也可以很美 试着改变，接纳微胖的自己 或许你会收到不一样的惊喜
P0530,824,揭秘米饭与面食：哪个更容易让你胖？澳洲减肥保健品推荐,,,,,,,,,米饭和面食哪个更容易胖
P0657,825,潘帅变潘叔？44岁潘玮柏中年发福不敢认，胖至200斤老10岁，网友：快减肥,,,,,,,,,不过咱实事求是的说，这哥虽然体重飙升到200斤，舞蹈动作倒没有变形，称得上灵 活的胖子了
P0992,826,贾玲被质疑体重反弹，最新机场生图流出，网友：傻眼了,,,,,,,,,"于是有人怀疑,贾玲是不是电影放映后,一顿狂吃猛如虎,上秤回到两百五,体重激烈反 弹,闭门不敢见人? 甚至,有人已经把她体重反弹的照片贴出来了"
P0126,827,中国人真的，越来越胖了,,,,,,,,,一个花了9年时间跟踪近25万人的研究发现，BMI正常但腰围大的人，比BMI和腰围都正常的人，死亡风险要高20%
P0521,828,报告：全球45%的人口正在努力减肥！一年“胖死”280万人！澳洲所在地的风水不好？大洋洲都要胖炸了！,,,,,,,,,这就是为什么许多朋友想尽办法，最后仍无法逃脱“重复肥胖”的原因
P0146,829,中年發福不是福 腰圍超標是警訊,,,,,,,,,"中国大陆建议成年男性腰围以90公分、女性85公分为准,超过则属中心型肥 胖;南亚及台湾建议均为成年男性腰围以90公分、女性80公分为准,超过则属腹部肥胖"
P0430,830,完蛋！澳洲科学家刚刚找到肥胖的终极原因！摸摸脑袋一切都懂了,,,,,,,,,为了穿上小码美衣，为了多多桃花运，甚至只是为了能够走在街上昂首挺胸不再自卑，许多胖子用了大半辈子的时间死磕减肥
P0850,831,總是高血糖?糖尿病患飲食這樣吃,,,,,,,,,"偏偏糖尿病人多数比较肥胖,主要是因为腹部脂肪组织增加时,体内胰岛素降血糖的作用会变差,而且病患多数是老年人,生长激素及性荷尔蒙减少,新陈代谢率降低的结果,也会使得体内脂肪组织增加,加上部分口服降血糖药或胰岛素注射也有使体重增加的作用,因此糖尿病人要减肥确实会比一般人来得辛苦·很多人以为糖尿病人要少吃含热量低的蔬菜,如苦瓜、白菜、油菜、番薯叶等,不会升高血糖"
P0194,832,"俄男子模仿小李子走红,在发福后失业,已自愿去前线",,,,,,,,,尽管试图减肥，但身体却越发膨胀起来，让原本就有些圆润的他越来越不像小李子了，再加上疫情的冲击，布尔采夫在演艺行业中再无立身之地了，只能靠打零工维持生计
P0941,833,“菲律宾警察总长放大招：超重就丢饭碗，减肥or失业你选哪个？”,,,,,,,,,就像我有个朋友，之前老喊减肥，拖了两年胖了20斤，后来公司体检查出脂肪肝，吓得他赶紧开始跑步，现在整个人精神多了
P0600,834,梨形身材才是最完美身材！中了基因彩票 寿命更长,,,,,,,,,研究指出，最健康的身材是“标准梨子”，即上半身脂肪最少，腿部脂肪最多
P0883,835,《老情歌》吕方暴肥模样曝光 「胖到看不见脖子」身材大走钟,,,,,,,,,吕方身形明显暴肥一圈，甚至胖到连脖子都看不见
P0179,836,体重120斤以上的女人，别再穿阔腿裤了！换成这3种打扮更时尚显瘦,,,,,,,,,因此，下装搭配技巧也是要注意的，不然好铁不如坏玉，但好玉加好铁就是绝璧组合，可以让身材没有优势或其他缺陷的女性都变身女神! 上下装一致: 上下装一致是微胖女性最常用也是最简单的方法，通过一致来进行造型线条上的整体协调和完整性保证，不容易出错也不容易失礼
P0593,837,杭州女大生擺攤賣畫救母傳來好消息 媽媽康復「白白胖胖」,,,,,,,,,如今，康复的妈妈被她养得「白白胖胖」的，她也决定读研，朝梦想一步步踏实迈进
P0587,838,李湘机场照火了！身材又胖了一圈，走路时连肉都在抖动！喜感十足,,,,,,,,,在高清摄像头 的作用下，我们能够清晰看到李湘整个人“肉感”十足
P0085,839,一个人胖不胖，看“圆度指数”，比 BMI 更靠谱,,,,,,,,,BRI 指数的计算公式 通过这个指标，可以把那些“瘦瘦的胖子”筛选出来，及时给予健康管理干预
P0004,840,3类人的肝脏属于“易胖体质”，肝癌风险也在升高,,,,,,,,,肝脏发胖之后，不是简单少吃多动就能改变的，而是需要采取科学的干预和治疗措施
P0410,841,"女神?:刘亦菲发福,杨幂脸垮,林志玲僵硬,娄艺潇科技",,,,,,,,,不过现在36岁的她，在颜值上也有着明显的变化，主要就是被说人肿了许多，瞬间仙气大打折扣了
P0825,842,硅谷杀妻案新进展：陈立人变白变胖，妈妈头发变白，将做无罪辩护,,,,,,,,,这位听众称陈 立人胖了，皮肤非常白，整个人的形象是白胖、高壮
P0797,843,"知名港星现身任贤齐演唱会!体重飙升,肚大如球",,,,,,,,,确实，舞台上的他肚大如球，就像是怀了双胞胎一样，这样的状态也难免让人担忧
P0239,844,关晓彤最新状态惹争议:发福脸肿 年龄感尽显,,,,,,,,,关晓彤的腿部依旧细长，但是脸型是越来越圆，有网友认为这是遗传了她的妈妈， 是由于年龄的影响，她其实不胖
P0033,845,49岁林心如被网友恶评“肥大婶”，她高情商回复“羞耻心在哪”,,,,,,,,,”林心如晒图回应，其实也是代表着她的超高情商，大家不是吐槽自己身材走样了吗
P1075,846,防止肥胖，要像猪一样吃饭,,,,,,,,,顺便说一句， 肌肉长得够多，猪猪就不会变成易发胖体质
P0007,847,5 个专门胖肚子的坏习惯，你可能天天在做,,,,,,,,,肚子越大，脑子越小
P0003,848,3歲童體重16公斤 醫：含糖飲當水喝恐傷專注力,,,,,,,,,（中央社讯）台湾每4学童就有1个小胖子，柚子医师陈木荣分享曾在诊间遇过重达16公斤的3岁胖娃，吓坏医疗团队，想洗掉小胖子国的称号，营养与运动是关键，尤其含糖饮易肥，还侵蚀专注力
P0687,849,澳洲人都爱吃的它，被发现竟是天然的“助眠神器”...,,,,,,,,,研究人员追踪了969名25岁及以上、腹部肥胖的成年人——这类肥胖被定义为女性腰围达到或超过35英寸，男性达到或超过40英寸
P0685,850,澳洲专家建议“封杀”圣诞老人！说会教坏小孩！原因竟然是因为太胖？？？,,,,,,,,,"如果没有留下渴望成为健康形象的童年榜样那么孩子们就几乎没有动力去学习健康习惯的价值 他告诉媒体：""购物中心不应该越俎代庖，合力让圣诞老人看起来更胖"
P0341,851,周華健身材變化引熱議 曬「腹肌」幽默回應,,,,,,,,,「不要苛责六旬老人」「虽然身材有点走形了，但歌声还是那味」
P1030,852,退伍老兵2011年遇到的事,,,,,,,,,"我看到的第一个大刑具上绑著一个又高又胖的人,像个当大官的"
P1075,853,防止肥胖，要像猪一样吃饭,,,,,,,,,缺乏微量营养素如磷酸盐，就容易长肥肉
P0965,854,警惕！又有澳洲华人换汇蒙损，损失惨重更险被刑拘！骗汇者：“对我又没有影响”,,,,,,,,,对方大约20多岁，身高1米75左右，身材较胖，南方口音，带黑边 眼镜
P0723,855,澳洲研究：女性腰部有点赘肉，可降低骨折危险！身体上的这6个“缺陷”反而让你更健康,,,,,,,,,2. 大腿粗——死亡风险更低 不少人以瘦长的筷子腿为美
P0634,856,洗米华上诉失败获刑18年!老婆秀母女情 小三发福,,,,,,,,,刘碧丽和其他合作商站在一起侃侃而谈，不再谈情说爱的她俨然发福明显，腰身宽了一圈
P0086,857,一个容易长胖的人，可能是蛋白质没吃够,,,,,,,,,其实，在科学家看来，缺少这类富含蛋白质的食物，反而更易让身体发胖
P0130,858,中国男人配不上中国女人？,,,,,,,,,之所以出现这种审美上颇为尴尬的穿法，首要原因是肥胖——自然腰部被半球形肚腩取代，所以可供系腰带的部位已经靠近胸部
P0723,859,澳洲研究：女性腰部有点赘肉，可降低骨折危险！身体上的这6个“缺陷”反而让你更健康,,,,,,,,,澳大利亚悉尼加尔文医学研究所一项新研究发现，女性的腰部如果适当有点赘肉， 可以降低骨折危险
P0271,860,别再嘲沈腾老婆胖了，这5位男星都娶了“胖老婆”，却个个很宠妻,,,,,,,,,“影帝”葛优也曾因为妻子贺聪长相普通身材发福备受争议，但同样的，葛优对贺 聪是百分百的专一
P0430,861,完蛋！澳洲科学家刚刚找到肥胖的终极原因！摸摸脑袋一切都懂了,,,,,,,,,这样的苦修生活就是为了甩去一身肥肉
P0161,862,习近平女儿真面目曝光？网PO证件照引热议,,,,,,,,,不过也有网友表示「你那是假的」、「网上照片感觉都假的..应该都有隐藏身分」、「就是跟爸爸长得一样胖胖 的，不是原PO那张」、「假的吧之前才传从哈佛学士毕业怎31了」、「全家福和家庭生活照都是官方画面，反而这张网上泄漏的证件照差太多很可疑」
P0144,863,中年人的身材是“自律”的一部分，做到这几点，很重要！,,,,,,,,,到了中年以后，我发现“变胖”真的很容易
P0509,864,才30岁，杭州小伙确诊癌症！以为只是胖！医生提醒：太危险,,,,,,,,,"小刘今年30岁,从小体重就偏大,加上平时缺乏运动,饮食也不加节制,所以他一直是胖 乎乎的"
P0048,865,200斤女孩为美狂瘦至90斤 ！要么瘦，要么死,,,,,,,,,“198斤以后，我就没敢再上秤了
P1064,866,金正恩、普京和习近平,,,,,,,,,这几年又是核试验又是核潜艇的，三胖折腾得不善
P0890,867,肥肉长在哪里最危险？50岁后脂肪长在这个部位或更易老年痴呆！,,,,,,,,,即使没有腹型肥胖，也可以多运动防患于未然
P0557,868,日本贵族胖哥减肥逆袭成最帅校草，人生刚开挂却意外被捕！,,,,,,,,,系洲朝贵成功完成了一个胖子的逆袭
P0524,869,拒绝中年“发福”，从这12件小事入手，生活化“减脂”！,,,,,,,,,综上所述，我相信，只要我们在日常生活中注重这些小事，养成良好的生活习惯，就一定能够拒绝中年的发福，过上健康、快乐的生活
P0013,870,24岁中国妹子火上外媒！工作1年长胖40斤，她一怒之下辞职，前后转变惊呆网友...,,,,,,,,,在体重飙升的同时，“班味”浓到熏人的社畜们，仅剩的颜值也在砸穿地心，俗称“累丑了”
P0312,871,【台適生活】 世上唯二用繁體字的地方|樂活,,,,,,,,,他是个中年男人，戴著鸭舌帽、穿有领 Polo T-shirt、身材微胖，是很典型的台湾叔叔样子
P0017,872,30岁邓伦近照大变样!发福圆润和以前判若两人,,,,,,,,,缺乏保养后的邓伦颜值下降了不少，不仅脸胖了一圈显得圆润，法令纹更是相当明显，简直和以前判若两人
P0656,873,港星陈键锋时隔两年晒自拍!满脸肉变发福中年男,,,,,,,,,而在去年5月，陈键锋被网民发现独自坐在加拿大多伦多机场的餐厅内低头玩手机，当时照片中的他染了一头金发，未有剃须，身材亦发福不少，被网民指似欧锦棠及单立文
P0372,874,在澳洲，你的身材可能决定了你的阶级！,,,,,,,,,真的是超过一半的澳洲人体重都超标... 这也是为什么当那位印度移民问出澳洲人为什么都身材这么好时，无数网友建议他离开富人区看一看
P0530,875,揭秘米饭与面食：哪个更容易让你胖？澳洲减肥保健品推荐,,,,,,,,,而欧洲人由于基因差异，对脂肪的消化吸收能力较强，因此可能更容易发胖
P0084,876,"一个不吃晚饭的人,是怎样养成「易胖体质」的?",,,,,,,,,「不吃晚饭」可能是很多人减肥时会用的方法，一开始体重的确降了，但慢慢的有些人可能体重不仅不降，还会变胖
P1070,877,长期不运动，身体会发生哪些变化？人生变好，从坚持运动开始！,,,,,,,,,6 体内毒素堆积 长期缺乏锻炼，体内的毒素无法及时排出，就会累积在体内，口臭、长痘，便秘，发胖的尴尬就很容易找上门来
P0924,878,脂肪肝泛滥背后，是中国人的代谢危机,,,,,,,,,在5项同时评估腰围和BMI的研究中，中心型肥胖者患非酒精性脂肪性肝病的风险是非肥胖者3.14倍，而全身型肥胖是2.85倍
P0179,879,体重120斤以上的女人，别再穿阔腿裤了！换成这3种打扮更时尚显瘦,,,,,,,,,许多微胖女性一直都认为阔腿裤是显瘦利器，因此在阔腿裤本该被抛弃之时仍亡羊补牢
P0405,880,奇葩！300斤网红坐飞机要求免费加3座，还以命相逼地勤推自己下机？网友：又胖又作！,,,,,,,,,”平心而论，杰琳提到胖人群体的增多以及他们出行和日常生活会遭受的阻碍，确实是美国社会中难以解决的问题
P0373,881,在澳洲，胖是可以被原谅的！,,,,,,,,,为什么我明明没有放纵自己，却还是逃不过变胖的魔爪呢
P0330,882,《吳醫師保健養生堂第三十七講》 — 髕骨軟骨退行性變和髕骨骨折 吳擎添,,,,,,,,,对于年龄在50岁以上，身体较肥胖者，更应避免膝关节半屈曲位的反复操练
P0885,883,职场有毒！24岁华人妹子上班1年增重40斤！辞职后的变化震惊全球网友…,,,,,,,,,可能有的小伙伴觉得，上班变肥变丑只是个别现象，实则不然，“班味”并不是危言耸听
P0648,884,「減肥100斤後觀眾緣變差」 賈玲稱體重少了魂又沒換,,,,,,,,,贾玲称，自己现在确实比原来胖了点儿，「拍『热辣滚烫』时的体脂率太低了，是维持不住的，当时只是为了视觉效果
P0535,885,整天滑3C不離手 兒童青少年脂肪肝比例增,,,,,,,,,要如何避免儿童与青少年罹患脂肪肝，王律婷建议家长掌握5大关键，包括弹性安排3C时间、鼓励孩子多动、调整饮食习惯、建立规律作息，最重要是注意警讯，若孩子有体重过重、腹部肥胖，或脖子、腋下出现变黑现象（黑色棘皮症），建议及早就医检查
P0469,886,"张继科赌博风波后现,精神不佳略发福,在宁波当教练",,,,,,,,,从照片可见，张继科的脸发胖了点，穿着运动套装，眼睛睁不太开，黑眼圈有点重，略显疲倦，还是球迷熟悉的模样
P0478,887,微胖入秋别这么穿！显胖又土气，真的太丑了！,,,,,,,,,像我关注了很多微胖博主，她们身上最大的闪光点就是她们真的很自信很阳光 我们都是普通人，不可能都是完美的，所以说姐妹们没必要盯着自己身材的缺点
P0480,888,怎么减掉15斤赘肉？学习8个实用方法，让身材瘦下一圈,,,,,,,,,那么，如何减掉15斤赘肉，让身材瘦下一圈呢
P0899,889,肥胖兼三高易患代謝綜合症 增患慢性病風險,,,,,,,,,代谢综合症的诊断标准通常包括以下5个主要风险因素，患者具有其中三项或以上，则被确认患上代谢综合症： 腹部肥胖 高血压 高血糖 高三酸甘油脂 低高密度脂蛋白（HDL）胆固醇 Advertisement 代谢综合症对健康影响深远，主要包括： 增加心血管疾病风险：如冠状动脉疾病、心脏病发作
P0398,890,天津肥胖率全国第一，原因是这个？,,,,,,,,,作为全国体重第一，腰围全国第一的城市，无论你多胖，来天津都不显胖
P0159,891,"乐基儿出席时尚活动:腹肌好美,42岁越胖越有幸福感",,,,,,,,,乐基儿感觉变瘦了不少，但仍旧还是呈现出她的婴儿肥
P1008,892,身体胖寿命短？医生却说：恭喜你！这2个地方“胖”是好事！,,,,,,,,,正常范围内一般大腿围越大，腿部肌肉就越强壮
P0816,893,研究显示:面包燕麦酸奶...长期吃这类食物会变胖还变傻,,,,,,,,,和很多人一样，Damon原本以为只要控制卡路里摄入量，身体就不会变胖
P0166,894,人到中年，别把这4 件事看得太重 否则苦的是自己,,,,,,,,,” 现实中有多少人为了面子，打肿脸充 胖子
P0036,895,52岁港星陈慧珊现身大学，皮肤松垮身材发福似大妈，被指面带苦相,,,,,,,,,被指面带苦相但不可否认的是，当天虽然她身材发福，但气质还是非常好的，这一点不管谁看到都是这样觉得，但却有网友提出了不同的看法，因为他觉得陈慧珊的脸上变化太大，看起来都像带有苦相的样子
P0441,896,对比41岁贾玲和沈腾老婆后，才发现压力胖和幸福肥的差距一目了然,,,,,,,,,而44岁的沈腾，状态则没什么变化，虽然依然有些发福，但是比起之前发福最严重 的时候还是要好多了
P0904,897,肥胖問題日益嚴重 桃園療養院推出專業減重門診,,,,,,,,,蓝筱筑营养师建议，健康减重的目标应该是每月减少1-2公斤，这种减重速度不仅不易复胖，还能避免对身体机能的伤害
P0239,898,关晓彤最新状态惹争议:发福脸肿 年龄感尽显,,,,,,,,,之前就有网友指出鹿晗胖了不少，脸型逐渐馒化，如今关晓彤也变成这样了
P0791,899,看不見的傷痕,,,,,,,,,"1.语言攻击 类似「真笨!」「打死你!」「胖得像猪!」等用孩子的缺陷来讽刺、攻击、吼叫、恐吓的话,就是情感虐待中的语言攻击,这种语言攻击可能随时随地爆发"
P0123,900,"严重肥胖群体逐渐壮大,为什么说美国富人瘦穷人胖?",,,,,,,,,那么是什么导致了美国人变胖呢
P0058,901,"BBC揭开全球最不健康的饮食方式, 华人爱吃的这个竟容易致病!",,,,,,,,,可乐在中国被称为“肥宅快乐水”，几乎成为宅男宅女们的必备物品
P0684,902,澳洲254斤胖女减肥128斤！不吃药不节食，完克土澳长肥魔咒！,,,,,,,,,）那时候，她比别的女生大了整整一倍
P0191,903,你过得好不好，从吃饭就能看出来,,,,,,,,,来源：十点读书 综艺《你怎么这么好看》中，有一个胖胖的北漂姑娘，叫姜丁天
P0290,904,华人惊恐发现，来了澳洲以后体重开始超标！全球肥胖榜，澳洲排名靠前，据说与地理位置有关？,,,,,,,,,长此以往日积月累，身体上脂肪也越堆越多
P1047,905,郑爽近照曝光:身材发福 穿名牌染黄发变精神小妹,,,,,,,,,看全身造型，郑爽身材也胖了不少，她穿了一身黑，但并不显瘦，腰腹位置也格 外凸出，分不清是褶皱还是赘肉
P0979,906,【读者投稿】走去走来 -,,,,,,,,,面部圆乎，鼻子也圆乎
P0924,907,脂肪肝泛滥背后，是中国人的代谢危机,,,,,,,,,肝脂肪变性，俗称“脂肪肝”，其名称中的“脂肪”两个字，很容易让人联想到肥胖
P0684,908,澳洲254斤胖女减肥128斤！不吃药不节食，完克土澳长肥魔咒！,,,,,,,,,靠着健康的食谱和有规律的运动，她成功的将自己从胖纸变成了励志女神
P0271,909,别再嘲沈腾老婆胖了，这5位男星都娶了“胖老婆”，却个个很宠妻,,,,,,,,,现在的王琦身体依然发福很明显，虽然有网友觉得王琦太不管理自己的身材，但也 有网友觉得王琦是“素人”，只要身体健康，不应该制造身材焦虑
P0596,910,柜姐称“刘亦菲微胖”被辞退 店员:她并无恶意,,,,,,,,,据社交媒体截图，该柜姐曾评论网友“你穿的比刘亦菲好看”“其实刘亦菲有点微胖，所以你们穿也比她好看”
P0918,911,胖一点的老人和瘦一点的老人，谁更长寿？调查55万人后给出答案,,,,,,,,,不过，我国对于体重微胖的概念与美国略有差异，美国体重微胖的BMI值为25-30，肥胖的BMI值是大于30，而我国的微胖和超重的BMI值标准对应的是24-28以及大于28
P1068,912,"长在这两个部位的脂肪,其实是一种优势",,,,,,,,,中南大学湘雅医院心内科副教授刘琼表示，最危险的肉长在肚子上，腰围粗意味着腹型肥胖、内脏脂肪堆积，会导致毛细血管扩张，血液循环量相对增加，心搏出量也会增加，长期负担过重就会诱发左心室肥厚、血压升高
P0430,913,完蛋！澳洲科学家刚刚找到肥胖的终极原因！摸摸脑袋一切都懂了,,,,,,,,,这逆天科研的结论，不仅引起了胖子届人士的高度关注，更加吸引了大把澳洲媒体的注意力，集体报道这一惊人的学术发现
P0205,914,【健康知识】胖哪儿都不能胖这里！,,,,,,,,,现在随着越来越多人久坐的生活方式，使肚子堆积大量脂肪，我们就得注意 肚子胖必须得减 即使体重正常，即 BMI 在 18.5～23.9 的正常范围内，但如果腰围超标了，也得好好减肥
P1069,915,长得胖算什么，“体态崩了”才可怕！明明打扮精致，看着却更土了,,,,,,,,,二、身材微胖＋存在这些体态问题会直接拉低魅力，你中招了没
P1084,916,陈飞宇曝私照后复出，自曝225斤瘦下来全靠跑步，因太胖被排挤,,,,,,,,,"原来陈飞宇曾经是个胖小伙真的所言非虚,最近他直接自曝曾胖到225斤,和现在的形象相 比反差还挺大的,热议之下也是再次回到了观众视线"
P0206,917,【健康知识】这些关于身体健康的常识，一定有人不知道！（建议收藏）,,,,,,,,,二、晚上睡觉开灯会长胖
P1043,918,那些一胖就胖肚子的人，后来都怎么样了？,,,,,,,,,一种是皮下脂肪，我们平时用手能捏起来的“肚子一层层的游泳圈”就属于这类
P1095,919,面相变了!贾玲最新露面 体重竟反弹回归原状,,,,,,,,,尤其是面对镜头的时 候，她一笑，嘴角那两个标志性的酒窝就显现出来，再配上那熟悉的双下巴，恍惚间，那个曾经 “胖胖” 的喜剧演员又回来了，台上 的演员模样和台下导演身份的她，在这笑容里仿佛重叠了起来，让人感慨万千
P0994,920,赵丽颖裙子显土 殷桃脸肿发福 李沁星光闪闪,,,,,,,,,结果，她的脸还“肿了”，虽然气色还算不错，可面部膨的像个“发面馒头”一般，瞬间显胖又显老了
P0427,921,孩子身体出现这个变化，可能大脑正在偷偷变笨！要警惕,,,,,,,,,有一项研究，扫描了 2700 名儿童的大脑后发现：孩子的 BMI 越高，大脑部分皮层就变得越薄，也就是说，孩子越胖，大脑就变得越小[2]
P1068,922,"长在这两个部位的脂肪,其实是一种优势",,,,,,,,,肥肉长在什么部位，不仅影响身材，还关乎一个人的衰老速度和心血管健康
P0825,923,硅谷杀妻案新进展：陈立人变白变胖，妈妈头发变白，将做无罪辩护,,,,,,,,,最后该听众总结了对陈立人的印象，称其：有种紧绷感，即便脸盘发福依然五官分 明、棱角锋利、精神高度集中，没有慌张也没有愁容
